node1,node2,label,cn,sc,aa,ra,pa,tn
357138,3019,1,0.0,0.0,0.0,0.0,280.0,61.0
91708,3019,1,0.0,0.0,0.0,0.0,5096.0,147.0
78669,3019,1,3.0,0.0,0.647262912929108,0.035902777777777777,1344.0,77.0
32140,3019,1,0.0,0.0,0.0,0.0,5376.0,152.0
64168,3019,1,3.0,0.0,0.7018482661286596,0.04256410256410256,3528.0,116.0
12358,3019,1,1.0,0.0,0.23782951347935782,0.014925373134328358,728.0,68.0
5655,3019,1,0.0,0.0,0.0,0.0,504.0,65.0
25255,3019,1,1.0,0.0,0.3396232718951086,0.05263157894736842,392.0,62.0
29245,3019,1,1.0,0.0,0.26425736993644544,0.022727272727272728,1736.0,86.0
10322,3019,1,1.0,0.0,0.2181040551873126,0.01020408163265306,3304.0,114.0
8407,3019,1,0.0,0.0,0.0,0.0,3808.0,124.0
340180,3019,1,0.0,0.0,0.0,0.0,1176.0,77.0
12500,3019,1,0.0,0.0,0.0,0.0,3136.0,112.0
67301,3019,1,0.0,0.0,0.0,0.0,4816.0,142.0
3674,3019,1,1.0,0.0,0.15732899022206243,0.001736111111111111,5040.0,145.0
29191,3019,1,0.0,0.0,0.0,0.0,560.0,66.0
40145,3019,1,1.0,0.0,0.3898712452512801,0.07692307692307693,3752.0,122.0
877,3019,1,1.0,0.0,0.15732899022206243,0.001736111111111111,1792.0,87.0
23855,3019,1,0.0,0.0,0.0,0.0,1456.0,82.0
58736,3019,1,1.0,0.0,0.2530848692773169,0.019230769230769232,728.0,68.0
57825,3019,1,0.0,0.0,0.0,0.0,392.0,63.0
33285,3019,1,0.0,0.0,0.0,0.0,2352.0,98.0
3338,3019,1,1.0,0.0,0.23161615589971676,0.013333333333333334,2016.0,91.0
2981,3019,1,5.0,0.0,1.211269224287195,0.09451859698681733,5488.0,149.0
85998,3019,1,0.0,0.0,0.0,0.0,168.0,59.0
8064,3019,1,0.0,0.0,0.0,0.0,280.0,61.0
81205,3019,1,0.0,0.0,0.0,0.0,392.0,63.0
308325,3019,1,1.0,0.0,0.26425736993644544,0.022727272727272728,2016.0,91.0
90277,3019,1,3.0,0.0,0.6029928520660843,0.02428587175610985,1792.0,85.0
70570,3019,1,0.0,0.0,0.0,0.0,392.0,63.0
9502,3019,1,2.0,0.0,0.5299021464870677,0.04712301587301587,4536.0,135.0
24874,3019,1,0.0,0.0,0.0,0.0,112.0,58.0
30650,3019,1,1.0,0.0,0.21714724095162588,0.01,1064.0,74.0
78474,3019,1,6.0,0.0,1.7722105110180786,0.24018104431410883,2464.0,94.0
308821,3019,1,8.0,0.0,1.8959460446158118,0.13532579088545987,4200.0,123.0
16359,3019,1,3.0,0.0,0.7362443406026327,0.0661300505050505,2688.0,101.0
196461,3019,1,3.0,0.0,0.8558808420617596,0.12446338383838385,616.0,64.0
29273,3019,1,2.0,0.0,0.5743613816463087,0.09264520202020202,560.0,64.0
11954,262300,1,1.0,0.0,0.30341307554227914,0.037037037037037035,36.0,12.0
9419,262300,1,2.0,0.0,1.897814654202382,0.6111111111111112,108.0,29.0
21749,262300,1,0.0,0.0,0.0,0.0,28.0,11.0
22454,262300,1,1.0,0.0,0.30341307554227914,0.037037037037037035,8.0,5.0
9382,9297,1,1.0,0.0,0.2162174871877535,0.00980392156862745,195.0,27.0
31589,9297,1,0.0,0.0,0.0,0.0,135.0,24.0
33306,9297,1,0.0,0.0,0.0,0.0,60.0,19.0
31228,9297,1,0.0,0.0,0.0,0.0,90.0,21.0
26264,9297,1,0.0,0.0,0.0,0.0,330.0,37.0
46993,9297,1,1.0,0.0,0.23699447183691388,0.014705882352941176,30.0,16.0
374572,9297,1,0.0,0.0,0.0,0.0,180.0,27.0
14203,9297,1,0.0,0.0,0.0,0.0,255.0,32.0
345371,9297,1,0.0,0.0,0.0,0.0,15.0,16.0
360171,9297,1,0.0,0.0,0.0,0.0,60.0,19.0
78831,9297,1,1.0,0.0,1.4426950408889634,0.5,1020.0,82.0
327266,9297,1,0.0,0.0,0.0,0.0,510.0,49.0
34344,9297,1,0.0,0.0,0.0,0.0,60.0,19.0
30737,9297,1,0.0,0.0,0.0,0.0,150.0,25.0
29810,9297,1,1.0,0.0,0.3898712452512801,0.07692307692307693,1530.0,116.0
35150,1449,1,0.0,0.0,0.0,0.0,340.0,73.0
26241,1449,1,0.0,0.0,0.0,0.0,25.0,10.0
94275,1449,1,0.0,0.0,0.0,0.0,15.0,8.0
2123,1449,1,0.0,0.0,0.0,0.0,300.0,65.0
6594,1449,1,0.0,0.0,0.0,0.0,590.0,123.0
770,308152,1,3.0,0.0,0.5654661261791939,0.020246844684361116,1582.0,230.0
5267,308152,1,3.0,0.0,0.5976656308124102,0.02326515368452292,4977.0,715.0
308235,308152,1,0.0,0.0,0.0,0.0,105.0,22.0
310670,308152,1,1.0,0.0,0.24136313830927508,0.015873015873015872,14.0,8.0
4742,308152,1,4.0,0.0,0.7543944360463299,0.025140690511816447,2359.0,340.0
6748,308152,1,5.0,0.0,2.1275451961864307,0.5122350336892457,441.0,65.0
68340,308152,1,2.0,0.0,0.4131819958696875,0.018840374923460974,2037.0,296.0
322585,160740,1,9.0,0.0,2.365430816421509,0.24410468091649917,14220.0,352.0
359,160740,1,23.0,0.0,9.93551580426822,2.2797679088148572,12870.0,308.0
295659,160740,1,6.0,0.0,1.7112283570368803,0.24536519143076307,5535.0,162.0
40554,160740,1,0.0,0.0,0.0,0.0,90.0,47.0
9450,160740,1,7.0,0.0,2.0839875267937558,0.2937895826511093,4905.0,147.0
21782,160740,1,6.0,0.0,1.5601556228116291,0.15647179265470326,5265.0,156.0
24487,160740,1,15.0,0.0,4.029820918622628,0.4173425535482399,12465.0,307.0
71789,160740,1,8.0,0.0,2.110273305531086,0.21666088339316203,3915.0,124.0
158112,160740,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,90.0,46.0
238470,160740,1,0.0,0.0,0.0,0.0,45.0,46.0
250604,160740,1,0.0,0.0,0.0,0.0,90.0,47.0
293555,160740,1,0.0,0.0,0.0,0.0,135.0,48.0
69210,160740,1,4.0,0.0,0.7415103802570676,0.019445480688383414,900.0,61.0
191906,160740,1,0.0,0.0,0.0,0.0,45.0,46.0
24499,160740,1,2.0,0.0,0.38460948807887624,0.011626584797316505,1035.0,66.0
88185,160740,1,2.0,0.0,0.3546124854734176,0.0071066117997525945,495.0,54.0
153627,160740,1,0.0,0.0,0.0,0.0,90.0,47.0
61215,160740,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,540.0,56.0
280677,160740,1,0.0,0.0,0.0,0.0,45.0,46.0
63911,160740,1,0.0,0.0,0.0,0.0,45.0,46.0
9277,160740,1,12.0,0.0,3.092831651963067,0.28526637366986696,5535.0,156.0
203064,160740,1,6.0,0.0,1.2830737943745711,0.06531702260661668,1935.0,82.0
367942,160740,1,0.0,0.0,0.0,0.0,180.0,49.0
34182,160740,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,135.0,47.0
272651,160740,1,0.0,0.0,0.0,0.0,90.0,47.0
52308,160740,1,5.0,0.0,1.038279038758788,0.04703951560106252,1530.0,74.0
63,160740,1,4.0,0.0,0.821686467464556,0.03229514959748523,720.0,57.0
308335,160740,1,0.0,0.0,0.0,0.0,270.0,51.0
246422,160740,1,0.0,0.0,0.0,0.0,45.0,46.0
266381,160740,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,450.0,54.0
161720,160740,1,0.0,0.0,0.0,0.0,45.0,46.0
52634,160740,1,5.0,0.0,1.0475262033137884,0.048470076408911426,3510.0,118.0
224953,160740,1,3.0,0.0,0.528352024683394,0.01027116876177791,990.0,64.0
49969,160740,1,3.0,0.0,0.5624183229375581,0.015236693100565602,1575.0,77.0
251489,160740,1,0.0,0.0,0.0,0.0,45.0,46.0
92785,160740,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,135.0,47.0
77623,160740,1,8.0,0.0,1.596641246456103,0.0570731646575308,2070.0,83.0
26749,160740,1,4.0,0.0,0.8195214262812064,0.031781451024633874,1260.0,69.0
319220,160740,1,2.0,0.0,0.35154837406865824,0.0067746652652744144,1125.0,68.0
151358,160740,1,5.0,0.0,0.9922557812472368,0.03483240317991359,720.0,56.0
340321,160740,1,0.0,0.0,0.0,0.0,90.0,47.0
34880,160740,1,2.0,0.0,0.3899620061884093,0.012670815423109001,360.0,51.0
48553,160740,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,630.0,58.0
44905,160740,1,2.0,0.0,0.38460948807887624,0.011626584797316505,315.0,50.0
18712,160740,1,1.0,0.0,0.1768036506147358,0.0034965034965034965,450.0,54.0
24487,9277,1,48.0,0.0,13.722305662183846,1.583315648527789,34071.0,352.0
123719,9277,1,5.0,0.0,1.5984265792894574,0.2316467057846368,2829.0,141.0
319670,9277,1,0.0,0.0,0.0,0.0,2583.0,144.0
188395,9277,1,2.0,0.0,0.5202073638188942,0.04286365709074327,3321.0,148.0
10246,9277,1,17.0,0.0,5.10162327940602,0.6538367203032307,6027.0,155.0
250350,9277,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,6273.0,173.0
144099,9277,1,0.0,0.0,0.0,0.0,4182.0,157.0
1854,9277,1,3.0,0.0,0.73110610923997,0.05004728877679697,16851.0,257.0
184718,9277,1,0.0,0.0,0.0,0.0,492.0,127.0
17935,9277,1,1.0,0.0,0.265872585674852,0.023255813953488372,738.0,128.0
41163,9277,1,3.0,0.0,0.8862077419428283,0.10643175679919603,2337.0,139.0
341051,9277,1,2.0,0.0,0.51310955317571,0.042232277526395176,1353.0,132.0
99693,9277,1,3.0,0.0,0.766079038167992,0.06005741984174531,1599.0,133.0
93835,9277,1,13.0,0.0,3.4478873224372215,0.30597146361334226,3198.0,136.0
25453,9277,1,18.0,0.0,4.559014506064337,0.3863630016817332,13284.0,213.0
26097,9277,1,11.0,0.0,3.1738593223094194,0.3706522242514967,5289.0,155.0
32140,9277,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,11808.0,218.0
82267,9277,1,4.0,0.0,1.115738803067205,0.11925226961970885,1599.0,132.0
198362,9277,1,3.0,0.0,0.8061040713564867,0.07413201519712885,3813.0,151.0
359,9277,1,40.0,0.0,11.945039435713987,1.5123490324488913,35178.0,369.0
8722,9277,1,2.0,0.0,0.6601895957526795,0.09999999999999999,492.0,125.0
160740,9277,1,12.0,0.0,3.092831651963067,0.28526637366986696,5535.0,156.0
366438,9277,1,12.0,0.0,3.1631802010404004,0.2930342560147948,6519.0,164.0
8683,9277,1,9.0,0.0,2.644527959008543,0.32900439793625025,3813.0,145.0
308875,9277,1,2.0,0.0,0.5492290767651027,0.06285482562854824,7503.0,182.0
7197,9277,1,1.0,0.0,0.267546386419054,0.023809523809523808,5166.0,164.0
25936,9277,1,28.0,0.0,8.305411869425509,1.034526949879028,8856.0,167.0
25985,9277,1,21.0,0.0,5.900580878056323,0.6713886334353473,6396.0,154.0
89291,9277,1,3.0,0.0,0.7112278069525878,0.05067544606626127,5658.0,166.0
29279,9277,1,0.0,0.0,0.0,0.0,3936.0,155.0
9450,9277,1,18.0,0.0,4.893904971306194,0.4819903850289033,13407.0,214.0
27064,9277,1,8.0,0.0,2.302291705465192,0.2596740669496087,1722.0,129.0
202208,9277,1,20.0,0.0,5.910161030888118,0.7231488186741336,7749.0,166.0
881,9277,1,6.0,0.0,1.2347984783071646,0.049854948679693395,4428.0,153.0
14564,9277,1,0.0,0.0,0.0,0.0,7872.0,187.0
45668,9277,1,1.0,0.0,0.22953106112437666,0.01282051282051282,2583.0,143.0
9846,9277,1,6.0,0.0,1.5545014377692796,0.1421053571659372,3198.0,143.0
25002,9277,1,15.0,0.0,3.9835793604862095,0.41170412861152866,10332.0,192.0
37796,9277,1,5.0,0.0,1.4173726360913184,0.14933179969923893,1353.0,129.0
71562,9277,1,6.0,0.0,1.5795193516552433,0.14988020275212416,5289.0,160.0
65675,9277,1,1.0,0.0,0.36926937306885504,0.06666666666666667,2214.0,140.0
7408,9277,1,0.0,0.0,0.0,0.0,6396.0,175.0
68665,9277,1,1.0,0.0,0.3001016285004131,0.03571428571428571,5781.0,169.0
16511,9277,1,3.0,0.0,0.6204850711482697,0.030362425753240968,861.0,127.0
128113,9277,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,2460.0,142.0
29233,9277,1,14.0,0.0,3.677694404401222,0.34333476629744575,4797.0,148.0
30234,9277,1,16.0,0.0,4.597334249940321,0.5290754521596096,6519.0,160.0
26278,9277,1,16.0,0.0,4.547495615115418,0.5515377361372442,7872.0,171.0
71789,9277,1,19.0,0.0,5.141055985061004,0.5133499144830855,10701.0,191.0
26217,9277,1,0.0,0.0,0.0,0.0,13284.0,231.0
68199,9277,1,5.0,0.0,1.005267417182788,0.03703443585918058,2337.0,137.0
71363,9277,1,6.0,0.0,1.6417056634043417,0.16382140098065492,3690.0,147.0
250,9277,1,0.0,0.0,0.0,0.0,6519.0,176.0
124273,9277,1,19.0,0.0,5.381995319185599,0.6063674319119283,4674.0,142.0
18056,9277,1,1.0,0.0,0.2790553132756236,0.027777777777777776,2952.0,146.0
281829,9277,1,16.0,0.0,4.703910114770176,0.562365644233093,4428.0,143.0
46476,9277,1,0.0,0.0,0.0,0.0,4551.0,160.0
52308,9277,1,18.0,0.0,4.805830142491204,0.47318486671313303,4182.0,139.0
26654,9277,1,12.0,0.0,3.343192044702052,0.3496040680077487,3567.0,140.0
150777,9277,1,6.0,0.0,1.6449811589537409,0.16517590223064796,1230.0,127.0
40544,9277,1,19.0,0.0,7.138419279451248,1.3241696087505035,5289.0,147.0
30375,9277,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,14637.0,241.0
48062,9277,1,5.0,0.0,1.3677166696666618,0.13580233331377495,6765.0,173.0
66614,9277,1,7.0,0.0,1.798685807809151,0.1463266958814416,4182.0,150.0
25319,9277,1,2.0,0.0,0.6125444089739405,0.08136792452830188,1722.0,135.0
35968,9277,1,5.0,0.0,1.3700735812112472,0.13886011275696375,1230.0,128.0
31236,9277,1,3.0,0.0,0.604545142756046,0.02204367948911386,8487.0,189.0
227452,9277,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,9225.0,197.0
26764,9277,1,21.0,0.0,5.559319699737782,0.5298022636839288,8610.0,172.0
171352,9277,1,4.0,0.0,1.203371018992825,0.15351538726151728,2460.0,139.0
233031,9277,1,13.0,0.0,4.066167604658861,0.5908484443855341,2214.0,128.0
156585,9277,1,30.0,0.0,8.823656209320278,1.11142946501796,7503.0,154.0
13974,9277,1,3.0,0.0,0.611561656658293,0.027514775065058714,1353.0,131.0
52634,9277,1,39.0,0.0,11.853221270559079,1.653766778259094,9594.0,162.0
24499,9277,1,7.0,0.0,1.7871777923038419,0.14919969543064973,2829.0,139.0
42577,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
72372,9277,1,4.0,0.0,1.044216447281011,0.08845727915495358,1107.0,128.0
185608,9277,1,1.0,0.0,0.22953106112437666,0.01282051282051282,615.0,127.0
48119,9277,1,7.0,0.0,1.8902951825499268,0.1776376240797285,1476.0,128.0
121984,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
100865,9277,1,20.0,0.0,5.513417482695305,0.600290676163955,4674.0,141.0
308460,9277,1,8.0,0.0,1.8567797987107526,0.12267318737668625,2337.0,134.0
315351,9277,1,0.0,0.0,0.0,0.0,5535.0,168.0
77623,9277,1,17.0,0.0,4.11668865726474,0.29500973454688717,5658.0,152.0
146455,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
25268,9277,1,12.0,0.0,2.976354286486762,0.23550087308653408,4428.0,147.0
44109,9277,1,2.0,0.0,0.4191719731679569,0.01948312417626497,1476.0,133.0
25818,9277,1,17.0,0.0,4.617251574480216,0.5059132130828348,5166.0,148.0
83110,9277,1,5.0,0.0,1.1791575133101215,0.07762836052088073,1230.0,128.0
69923,9277,1,6.0,0.0,1.4152835347179695,0.10845347238306638,1845.0,132.0
94111,9277,1,2.0,0.0,0.3546124854734176,0.0071066117997525945,1968.0,137.0
203064,9277,1,14.0,0.0,3.5491799712275642,0.3238220367964683,5289.0,152.0
5930,9277,1,19.0,0.0,5.6320279725873466,0.7445381216385252,3567.0,133.0
63,9277,1,9.0,0.0,2.257275390772331,0.19412154551121397,1968.0,130.0
308162,9277,1,18.0,0.0,4.985336893627938,0.5721207089696922,5289.0,148.0
26556,9277,1,11.0,0.0,2.798697412845917,0.23960038751529988,2706.0,134.0
308270,9277,1,17.0,0.0,4.4415212886664195,0.426179082832301,5043.0,147.0
69206,9277,1,6.0,0.0,1.6491659911896506,0.16662498958072852,1230.0,127.0
308432,9277,1,19.0,0.0,4.946807824980481,0.44593212859578757,5166.0,146.0
363649,9277,1,3.0,0.0,0.8258851313823037,0.08094812164579607,3075.0,145.0
308428,9277,1,20.0,0.0,5.2463621993511325,0.48158653784230826,5904.0,151.0
153172,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
49969,9277,1,18.0,0.0,5.442683555642217,0.7869158228692481,4305.0,140.0
10305,9277,1,4.0,0.0,1.3907209624267596,0.28877068416149937,1722.0,133.0
6953,9277,1,17.0,0.0,4.36473513041717,0.40081002662854487,6273.0,157.0
363387,9277,1,7.0,0.0,1.8119951882767844,0.1488384847372345,1107.0,125.0
165040,9277,1,15.0,0.0,4.301184526864436,0.5156329332183033,6027.0,157.0
4481,9277,1,17.0,0.0,4.484096347790852,0.4443944279303501,4551.0,143.0
7224,9277,1,8.0,0.0,1.748064520156534,0.09015876251291899,5043.0,156.0
30673,9277,1,8.0,0.0,2.015420403598867,0.17207821466183096,3567.0,144.0
115716,9277,1,3.0,0.0,0.7491837492104642,0.0558296783625731,738.0,126.0
91074,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
26872,9277,1,12.0,0.0,3.178806641735171,0.3123658413114738,2091.0,128.0
22420,9277,1,7.0,0.0,1.9360060853390326,0.21184393726075196,2214.0,134.0
36543,9277,1,25.0,0.0,7.0635045142117505,0.8080185850554501,6273.0,149.0
364036,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
162981,9277,1,9.0,0.0,2.362170250835981,0.2401598608074966,3444.0,142.0
59048,9277,1,1.0,0.0,0.265872585674852,0.023255813953488372,246.0,124.0
26749,9277,1,14.0,0.0,3.8208115598982175,0.4026274347162884,3444.0,137.0
265296,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
31346,9277,1,6.0,0.0,1.4790731386482387,0.11993073768948126,2214.0,135.0
90328,9277,1,0.0,0.0,0.0,0.0,492.0,127.0
295517,9277,1,0.0,0.0,0.0,0.0,123.0,124.0
379,250757,1,1.0,0.0,0.20961352064055247,0.00847457627118644,378.0,68.0
24150,250757,1,0.0,0.0,0.0,0.0,198.0,39.0
191263,250757,1,0.0,0.0,0.0,0.0,42.0,13.0
287437,250757,1,0.0,0.0,0.0,0.0,6.0,7.0
1619,250757,1,1.0,0.0,0.24136313830927508,0.015873015873015872,708.0,123.0
322513,250757,1,0.0,0.0,0.0,0.0,126.0,27.0
34784,59188,1,0.0,0.0,0.0,0.0,160.0,28.0
5267,59188,1,3.0,0.0,0.8092014238445111,0.08790262172284645,14220.0,728.0
8195,59188,1,2.0,0.0,0.5215535033783615,0.06807313642756681,2000.0,118.0
4718,59188,1,1.0,0.0,0.29120667621996243,0.03225806451612903,460.0,42.0
192,59188,1,3.0,0.0,0.8958677363597725,0.13506944444444444,11380.0,586.0
25389,59188,1,4.0,0.0,0.9023346453752867,0.08036432865471906,300.0,31.0
24450,59188,1,0.0,0.0,0.0,0.0,4040.0,222.0
2981,59188,1,2.0,0.0,0.5265983632909175,0.06840277777777777,1960.0,116.0
1788,59188,1,0.0,0.0,0.0,0.0,2900.0,165.0
96740,59188,1,0.0,0.0,0.0,0.0,20.0,21.0
191845,59188,1,0.0,0.0,0.0,0.0,20.0,21.0
2143,59188,1,4.0,0.0,1.1142750282220792,0.14529488421027462,11520.0,592.0
19474,59188,1,0.0,0.0,0.0,0.0,40.0,22.0
546,59188,1,1.0,0.0,0.36926937306885504,0.06666666666666667,4780.0,258.0
352187,59188,1,0.0,0.0,0.0,0.0,80.0,24.0
308265,59188,1,1.0,0.0,0.15228413030950644,0.0014064697609001407,1780.0,108.0
96847,59188,1,0.0,0.0,0.0,0.0,20.0,21.0
6785,59188,1,0.0,0.0,0.0,0.0,240.0,32.0
315832,59188,1,2.0,0.0,0.688198361972656,0.11014492753623188,620.0,49.0
23909,59188,1,7.0,0.0,1.527468227809189,0.11800888171750522,300.0,28.0
9413,19661,1,0.0,0.0,0.0,0.0,10320.0,374.0
308177,19661,1,1.0,0.0,0.26425736993644544,0.022727272727272728,4530.0,180.0
24363,19661,1,0.0,0.0,0.0,0.0,1200.0,70.0
308238,19661,1,0.0,0.0,0.0,0.0,6090.0,233.0
6721,19661,1,0.0,0.0,0.0,0.0,4950.0,195.0
359,19661,1,0.0,0.0,0.0,0.0,8580.0,316.0
11029,19661,1,0.0,0.0,0.0,0.0,2370.0,109.0
308258,19661,1,2.0,0.0,0.3943571669177295,0.016949560611532445,4080.0,164.0
24143,19661,1,0.0,0.0,0.0,0.0,390.0,43.0
256034,19661,1,1.0,0.0,0.1548010511707109,0.001564945226917058,6390.0,242.0
379,19661,1,1.0,0.0,0.18098063833245323,0.00398406374501992,1890.0,92.0
523,19661,1,0.0,0.0,0.0,0.0,5190.0,203.0
1928,19661,1,1.0,0.0,0.23090777506376875,0.013157894736842105,4500.0,179.0
8726,19661,1,1.0,0.0,0.20355592307196482,0.007352941176470588,1950.0,94.0
308679,19661,1,0.0,0.0,0.0,0.0,1530.0,81.0
1230,19661,1,0.0,0.0,0.0,0.0,2310.0,107.0
5493,19661,1,0.0,0.0,0.0,0.0,2280.0,106.0
546,19661,1,0.0,0.0,0.0,0.0,7170.0,269.0
2308,19661,1,0.0,0.0,0.0,0.0,1230.0,71.0
8437,19661,1,0.0,0.0,0.0,0.0,390.0,43.0
151,19661,1,1.0,0.0,0.19931118704250333,0.006622516556291391,1320.0,73.0
308268,19661,1,0.0,0.0,0.0,0.0,2070.0,99.0
308186,19661,1,0.0,0.0,0.0,0.0,1500.0,80.0
1937,19661,1,1.0,0.0,0.24136313830927508,0.015873015873015872,7530.0,280.0
226845,19661,1,0.0,0.0,0.0,0.0,390.0,43.0
308283,19661,1,1.0,0.0,0.23090777506376875,0.013157894736842105,3690.0,152.0
2310,19661,1,2.0,0.0,0.4073813286554955,0.014796747967479677,2280.0,104.0
58864,19661,1,0.0,0.0,0.0,0.0,60.0,32.0
1507,19661,1,0.0,0.0,0.0,0.0,3360.0,142.0
1659,19661,1,2.0,0.0,0.3900781212830516,0.012047776857221762,19170.0,667.0
110092,308368,1,0.0,0.0,0.0,0.0,2.0,3.0
54811,308368,1,0.0,0.0,0.0,0.0,8.0,6.0
56572,70533,1,0.0,0.0,0.0,0.0,106.0,55.0
64516,70533,1,0.0,0.0,0.0,0.0,38.0,21.0
12996,351011,1,0.0,0.0,0.0,0.0,180.0,27.0
2143,351011,1,1.0,0.0,0.2473379469500514,0.017543859649122806,6912.0,587.0
29848,351011,1,0.0,0.0,0.0,0.0,372.0,43.0
42854,351011,1,0.0,0.0,0.0,0.0,708.0,71.0
295525,351011,1,0.0,0.0,0.0,0.0,12.0,13.0
29017,351011,1,1.0,0.0,0.15732899022206243,0.001736111111111111,684.0,68.0
27667,351011,1,0.0,0.0,0.0,0.0,228.0,31.0
295518,351011,1,0.0,0.0,0.0,0.0,12.0,13.0
332565,351011,1,0.0,0.0,0.0,0.0,12.0,13.0
25870,351011,1,0.0,0.0,0.0,0.0,432.0,48.0
75537,351011,1,0.0,0.0,0.0,0.0,12.0,13.0
26651,351011,1,0.0,0.0,0.0,0.0,120.0,22.0
28031,154174,1,0.0,0.0,0.0,0.0,20.0,12.0
316262,154174,1,0.0,0.0,0.0,0.0,58.0,31.0
18682,15966,1,0.0,0.0,0.0,0.0,143.0,24.0
18194,15966,1,1.0,0.0,0.35295612386476116,0.058823529411764705,77.0,17.0
31038,15966,1,0.0,0.0,0.0,0.0,682.0,73.0
52101,15966,1,0.0,0.0,0.0,0.0,462.0,53.0
239281,15966,1,0.0,0.0,0.0,0.0,77.0,18.0
144298,15966,1,0.0,0.0,0.0,0.0,319.0,40.0
161925,15966,1,1.0,0.0,0.5138983423697507,0.14285714285714285,187.0,27.0
237790,15966,1,0.0,0.0,0.0,0.0,143.0,24.0
84774,15966,1,0.0,0.0,0.0,0.0,143.0,24.0
239414,15966,1,0.0,0.0,0.0,0.0,253.0,34.0
97541,15966,1,0.0,0.0,0.0,0.0,462.0,53.0
15657,312004,1,0.0,0.0,0.0,0.0,72.0,27.0
169247,312004,1,0.0,0.0,0.0,0.0,78.0,29.0
76543,312004,1,0.0,0.0,0.0,0.0,129.0,46.0
352789,319751,1,0.0,0.0,0.0,0.0,4.0,5.0
22065,319751,1,0.0,0.0,0.0,0.0,4.0,5.0
83684,319751,1,0.0,0.0,0.0,0.0,12.0,7.0
83951,319751,1,0.0,0.0,0.0,0.0,8.0,6.0
26129,5557,1,0.0,0.0,0.0,0.0,48.0,14.0
24457,5557,1,1.0,0.0,0.209243389805969,0.008403361344537815,2312.0,296.0
71789,5557,1,1.0,0.0,0.17780883485868182,0.0036101083032490976,696.0,94.0
5271,5557,1,0.0,0.0,0.0,0.0,1880.0,243.0
30375,5557,1,2.0,0.0,0.3542868967910624,0.007070315915705845,952.0,125.0
359,5557,1,0.0,0.0,0.0,0.0,2288.0,294.0
259092,5557,1,0.0,0.0,0.0,0.0,8.0,9.0
24487,5557,1,2.0,0.0,0.4331620136179752,0.01989761421810103,2216.0,283.0
322585,157718,1,0.0,0.0,0.0,0.0,316.0,317.0
186041,257548,1,0.0,0.0,0.0,0.0,4.0,5.0
336964,257548,1,0.0,0.0,0.0,0.0,284.0,75.0
186816,257548,1,0.0,0.0,0.0,0.0,64.0,20.0
257705,257548,1,0.0,0.0,0.0,0.0,28.0,11.0
1947,2087,1,1.0,0.0,0.190204637234765,0.005208333333333333,6355.0,195.0
353463,2087,1,0.0,0.0,0.0,0.0,82.0,43.0
44580,2087,1,0.0,0.0,0.0,0.0,123.0,44.0
18294,2087,1,0.0,0.0,0.0,0.0,492.0,53.0
90495,2087,1,0.0,0.0,0.0,0.0,123.0,44.0
1679,2087,1,2.0,0.0,0.44207528598646467,0.024076257861635218,3731.0,130.0
63187,2087,1,1.0,0.0,0.22449978268220952,0.011627906976744186,574.0,54.0
4020,2087,1,0.0,0.0,0.0,0.0,1640.0,81.0
1245,2087,1,0.0,0.0,0.0,0.0,451.0,52.0
8785,2087,1,4.0,0.0,1.1549746380777342,0.13570198105081827,4428.0,145.0
10371,2087,1,5.0,0.0,1.107470039085499,0.06784026499957162,738.0,54.0
22433,2087,1,2.0,0.0,0.5361808934959587,0.06076388888888889,2337.0,96.0
177334,2087,1,0.0,0.0,0.0,0.0,287.0,48.0
37014,2087,1,0.0,0.0,0.0,0.0,123.0,44.0
11885,2087,1,0.0,0.0,0.0,0.0,82.0,43.0
36619,2087,1,0.0,0.0,0.0,0.0,123.0,44.0
2105,2087,1,1.0,0.0,0.3459762562611936,0.05555555555555555,1189.0,69.0
7724,2087,1,4.0,0.0,1.011371074617165,0.09091031438415159,12095.0,332.0
322585,2087,1,3.0,0.0,1.084374381313154,0.21004060538944258,12956.0,354.0
22370,2087,1,0.0,0.0,0.0,0.0,328.0,49.0
37533,2087,1,0.0,0.0,0.0,0.0,287.0,48.0
27134,2087,1,0.0,0.0,0.0,0.0,410.0,51.0
53268,2087,1,0.0,0.0,0.0,0.0,1476.0,77.0
246577,2087,1,0.0,0.0,0.0,0.0,738.0,59.0
166729,2087,1,0.0,0.0,0.0,0.0,820.0,61.0
